Generated by : Dr. Ray Islam,,,,,,,,,
Genration Date: 04/10/2023,,,,,,,,,
Tool Used: Google Co-lab,,,,,,,,,
Model Used: CTGAN,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE
0,Cash loans,M,N,Y,1,233621.3,260075,21031.4,165913.1
0,Cash loans,M,N,Y,1,200235.1,144964.6,16786.7,166913.9
0,Cash loans,F,N,Y,1,499086.1,959579.9,36861.9,1250457.3
0,Cash loans,F,N,Y,0,213715.2,748794.8,34658.2,505103.9
0,Cash loans,F,N,N,0,191410.2,280750.6,13291.5,151326.9
0,Revolving loans,F,N,Y,0,174495.9,1049103.4,40060.8,1480982.9
1,Revolving loans,F,N,Y,0,45306.8,92647,7960.1,111886
0,Cash loans,M,N,Y,0,282222.6,1095600.2,59772.7,878330.3
0,Cash loans,F,N,N,0,78389.7,541999.1,24499.6,361816.8
0,Cash loans,M,N,Y,1,280404.3,856873,41917.5,913757.5
0,Revolving loans,M,Y,Y,0,80869.1,154177,4484.6,133993.3
0,Cash loans,F,N,Y,4,86810.3,304166.7,9051.9,171629.4
0,Cash loans,M,N,Y,0,96259,861650.2,39627.3,694242.9
0,Cash loans,F,N,Y,0,182813.9,697251,44052.8,680854.8
0,Revolving loans,F,N,Y,2,130485.9,289418.5,25077,385764.6
0,Cash loans,M,N,Y,1,101282.5,288001.5,9655.2,269781.7
0,Cash loans,F,N,N,0,203257.1,164622.8,9562.9,197742.4
0,Cash loans,F,N,N,0,82383.5,489841.8,31138.4,431544.3
0,Cash loans,M,N,Y,1,76414.4,103285.5,7189.6,60597.7
0,Cash loans,F,N,N,0,133563.6,884042.4,42680.7,689738.9
0,Cash loans,F,N,Y,0,176258.7,620115.8,48815.5,682754.5
0,Cash loans,F,N,N,0,135722.6,586551.2,31695.2,446677.9
0,Cash loans,M,Y,Y,0,97222.7,208558.7,10833,319486
0,Cash loans,F,N,N,0,158865.3,466132.6,20483,449117.4
0,Cash loans,F,N,Y,0,211841.3,612209.6,43906.8,673551.9
0,Cash loans,M,N,N,0,231172.9,1520686.3,46913.3,1367583.3
0,Cash loans,M,Y,Y,0,70080.8,518401.8,42808.5,209814.2
0,Revolving loans,M,Y,Y,0,59896.9,228251.1,11295.4,162604.1
0,Cash loans,F,N,Y,0,175186.9,254159.5,24099.6,292869.7
0,Revolving loans,M,Y,Y,0,87913,173718.4,13271.4,383187.9
0,Cash loans,F,N,N,0,96063.6,467941.3,33095.9,450182
0,Revolving loans,F,N,Y,0,214847.8,224018.9,9956.5,178679.2
0,Cash loans,F,N,Y,2,147402.2,876378.9,31737.9,678035.7
0,Revolving loans,M,N,Y,0,336221.7,213353.7,14033,293621.2
0,Revolving loans,M,Y,Y,0,237783,271782,11201.9,327529.6
0,Cash loans,M,N,N,3,215612.7,190905.5,11798.3,137531.3
0,Revolving loans,M,N,Y,0,178993.3,131013.1,12226.2,219242.5
0,Cash loans,M,Y,Y,3,98669.6,218013.7,8436.3,274873.8
0,Cash loans,F,N,N,0,109100,396891.5,24224.8,396113.7
0,Cash loans,F,N,N,1,230408.1,805795.1,43771.1,460359.8
0,Cash loans,M,N,N,1,178527.8,810812,33975.8,935064.8
0,Cash loans,F,N,Y,0,208577.5,1233304,57833.9,898482.5
0,Cash loans,M,Y,Y,0,77358.7,456248.1,12410.3,239111.3
0,Cash loans,F,N,Y,0,174005.5,296046.4,14880.2,172780.5
0,Cash loans,F,N,N,2,170130.9,299431.6,10996,162391
0,Cash loans,F,N,Y,1,119295.9,151483.4,22186.5,204802.7
0,Cash loans,M,N,N,2,183206.2,1056486.6,69778.6,831938.9
0,Cash loans,F,N,N,0,109390.1,593918.3,33362.4,850896.1
0,Cash loans,F,N,Y,0,143083.2,759658.8,23215.6,676610.9
0,Cash loans,M,Y,Y,1,90131.3,847381.3,53284.4,1115957
0,Revolving loans,M,Y,Y,0,81090.6,96870,6722.9,182742
0,Cash loans,F,N,Y,2,214697.5,706214,38742.1,829665.3
0,Revolving loans,M,N,Y,3,284261.2,283026.4,14209.1,267443.3
1,Cash loans,F,N,N,0,217420.8,1209203.5,39263.1,938256.9
1,Cash loans,F,N,N,0,172805.6,732615.7,35239,290946.6
0,Cash loans,F,N,Y,1,178472.1,1079495.7,44353.7,1067704.3
0,Cash loans,M,Y,Y,0,51186.7,150119.2,9681.9,184119
0,Revolving loans,F,N,Y,2,191517.9,175541,9272.4,197241.2
0,Revolving loans,M,Y,Y,3,84043.1,151147.6,7851.1,109494.6
0,Cash loans,F,N,N,1,159426.6,783043.8,25266.4,562759.1
1,Cash loans,M,N,N,0,241142.8,258157.6,16435,250061.3
0,Cash loans,F,N,Y,0,186838.9,146331.5,16796.1,136078.5
0,Cash loans,F,N,N,2,181125.6,720767.7,29666.1,696487.9
0,Revolving loans,M,Y,Y,0,74700.9,139225.9,11046.3,157445.1
0,Revolving loans,F,N,Y,0,215070.2,204003.4,20588.9,217508
0,Cash loans,M,N,Y,1,186582.8,942508.3,47547.3,893916
0,Cash loans,F,N,Y,4,64319.9,285046,8157.5,158200.7
0,Cash loans,M,N,Y,0,226909.2,835216.3,35805.6,482057.2
0,Cash loans,F,N,Y,1,132775.1,165272.3,7538.8,132579.2
0,Cash loans,F,N,Y,1,108777.1,1044158.9,38297.4,860849.4
0,Cash loans,F,N,N,0,81280,534202.6,41916.7,441614.8
0,Revolving loans,F,N,Y,0,99546.5,289805.5,15206,262060.8
0,Cash loans,F,N,N,1,91486.2,520458.7,46287.8,470784.8
0,Cash loans,F,N,Y,0,157767.3,1120252,43303,835802.5
0,Cash loans,F,N,Y,1,152920.6,146132.6,12922.8,178129.2
0,Revolving loans,M,N,Y,0,128456,310248.2,17067.9,218711.3
0,Cash loans,M,N,Y,0,216240.9,858965.4,55041.7,889555.7
0,Cash loans,F,N,Y,2,132013.6,718765.8,27928.1,878198.8
0,Cash loans,F,N,N,1,77737.3,818747.9,20753.9,918123.8
0,Cash loans,F,N,Y,0,127269.7,538258.4,22094.3,444805.3
1,Cash loans,F,N,N,1,151060.4,292977.5,16139.1,333795.1
0,Revolving loans,F,Y,Y,0,65112.6,85698.8,2211.5,137623.8
0,Cash loans,F,N,Y,0,193964.2,742297.2,47369.6,918327.8
0,Cash loans,F,N,Y,0,141916.7,758468.9,76731.8,688993.2
0,Revolving loans,F,N,Y,0,212981.4,123514.7,5066.3,201525
0,Revolving loans,M,Y,Y,0,32112.5,99769,6860.3,90158.4
0,Cash loans,M,N,N,2,176998.3,1209858.8,33016.6,575529
0,Cash loans,F,N,N,0,216568.3,475753,17668.2,459131.6
0,Cash loans,F,N,Y,0,136772.5,509914.4,27954.7,438242
0,Cash loans,M,N,Y,0,65679.4,729710.7,14902.1,207334
0,Cash loans,F,N,Y,1,77129.5,729715.1,38221.9,678922.7
0,Cash loans,F,N,N,1,129816.7,517344,25758.1,458504.5
0,Cash loans,M,N,N,1,35964.2,118174.9,9918.8,101439.6
0,Cash loans,F,N,Y,1,78799.8,1076276.9,34049.2,911790.1
0,Revolving loans,F,N,Y,3,266958.8,455389.7,36195.9,477348
0,Cash loans,F,N,N,1,311074.7,439888.3,16187.1,439545.9
0,Cash loans,F,N,Y,0,209676.5,754347.1,44455.3,918552.3
0,Cash loans,F,N,N,0,215642.1,492398.4,15379.6,274245.6
0,Cash loans,F,N,N,1,54864.5,413397.1,27531.5,446943.8
0,Cash loans,F,N,Y,0,196211.8,789962.3,23151.3,682064.2
0,Revolving loans,M,Y,Y,0,54823.2,93674.6,7040.7,223259
0,Cash loans,F,N,N,0,225648.6,648304.1,25690.7,509659.3
0,Cash loans,M,N,Y,0,210019.2,654658.6,52937.4,671959.2
0,Cash loans,F,N,Y,0,142482.4,617886.7,36961,465659.4
0,Cash loans,F,N,Y,0,79533.5,882760.9,25572.4,636587.7
0,Cash loans,F,N,Y,0,159699.3,407794.6,31123.9,449296.3
0,Revolving loans,M,Y,Y,0,95710.7,156642.6,6615.2,155096.3
0,Cash loans,M,N,N,2,293749,1406248.7,26973.8,1295822.7
1,Cash loans,F,N,Y,1,56915.3,387529.5,16274.3,929137.3
0,Revolving loans,F,N,Y,0,217226.5,497351.5,15378,341178.6
1,Cash loans,M,N,Y,0,182666.7,678584,26957.5,439574.5
0,Cash loans,F,N,Y,0,179898,352035.8,29658.5,882716.9
0,Cash loans,M,Y,Y,2,51230.8,208178.6,5216.8,169733.3
0,Cash loans,F,N,Y,0,122494.8,250553.7,21508.1,323611.8
0,Cash loans,F,N,Y,0,102134,867018.6,27288.4,838738.6
0,Cash loans,F,N,Y,1,280457.3,893978,53923.5,671719.7
1,Cash loans,F,N,N,2,127375.8,294668.6,13599.1,272878.1
0,Revolving loans,M,Y,Y,0,100026.1,172321.8,19584.1,246040.7
0,Cash loans,M,N,N,1,164916.4,549256.2,26339.7,460513.3
0,Cash loans,F,N,Y,0,142797.2,456385.8,28155.9,447564.3
0,Cash loans,F,N,N,0,197366.7,133886.4,24596.6,260133.2
0,Cash loans,F,N,Y,0,207047.6,1172226.2,34721.2,859972.6
0,Cash loans,F,N,N,1,61065.3,146158.1,11226.9,175657.7
0,Cash loans,F,N,Y,0,181210.5,1370365.5,57987.3,1327957.8
0,Revolving loans,M,Y,Y,0,80186.1,205716.4,7281.2,248653
0,Cash loans,F,N,Y,0,214897.9,828028.9,35698.4,698753.9
0,Cash loans,M,N,N,0,163955.5,498701.8,27663.7,463844.9
0,Revolving loans,F,N,Y,0,228166.4,517366,31387.1,446995.3
1,Cash loans,F,N,Y,1,246408.1,150329.6,9329.9,58356.5
0,Revolving loans,M,N,Y,0,267225.9,216327.8,19920.5,333334.2
0,Cash loans,F,N,Y,1,157738.6,420532.7,24351,428993
0,Cash loans,F,N,N,1,63681.7,368764.8,16236.4,245735.7
0,Cash loans,F,N,N,0,193861,774097.1,30458.9,696535
0,Cash loans,M,N,N,0,172133.5,1140721.6,27324.6,932177.1
0,Revolving loans,F,N,Y,2,219212.6,411332.1,23119.3,327734.7
0,Cash loans,F,N,Y,1,172681.3,2319771.5,52991.7,1094129.7
0,Cash loans,F,N,Y,0,120203.8,234657.9,9741.1,91637.5
0,Revolving loans,M,N,Y,0,160636.4,276549.3,13853.6,210947.1
0,Revolving loans,F,N,N,0,57690.7,233815.4,12636.5,272867.9
0,Cash loans,F,N,Y,1,176539.8,196588.1,16265.9,199034.3
0,Cash loans,F,N,N,2,154151.9,628031.5,18177.5,312519.4
0,Cash loans,M,Y,Y,0,349483.8,711411.2,7697.8,224910.1
0,Cash loans,M,N,Y,1,98562.9,304214.4,11775.8,145791.7
0,Cash loans,F,N,N,1,408564,1447505.2,48142,1319890.8
0,Cash loans,F,N,Y,2,112247.8,788054.1,41399.5,484232.5
0,Revolving loans,F,N,N,0,74670.2,592593.9,28509,486210
0,Cash loans,F,N,Y,1,82531.4,197397.8,9842.1,172689.2
0,Revolving loans,F,N,Y,2,156891.1,55204.4,5573.4,123670.9
0,Cash loans,F,N,N,0,142468.7,642140.3,27861.9,437679
0,Cash loans,F,Y,Y,0,53377.5,179093.9,12307.4,151635.4
0,Revolving loans,M,Y,Y,0,255151.3,193976.4,10679.4,159535
0,Cash loans,F,N,Y,0,181623,761223,41364.3,819639.9
0,Cash loans,M,N,N,2,177115.6,684929.5,47772.5,677351.7
0,Revolving loans,M,Y,Y,0,94824.8,47463.5,7673.2,150882.3
0,Cash loans,F,N,N,0,321213.6,749485.9,66393.4,685500.5
0,Revolving loans,F,N,Y,0,180676.1,1089786.1,46914.4,851346.8
0,Revolving loans,F,N,Y,1,183773.2,125222.5,11545.9,220143.9
0,Revolving loans,M,Y,Y,0,80983.3,111748.3,5443.3,151179.4
0,Cash loans,F,N,Y,0,63356,575222.9,11010.1,249918.2
0,Revolving loans,M,Y,Y,1,66279.3,231990.6,10050.1,281580.9
0,Cash loans,F,N,N,1,240016.4,180039.9,14113.2,229704.9
0,Cash loans,F,N,N,1,41175.3,576826.3,29881.7,477466.1
0,Revolving loans,F,N,Y,0,219022.5,616391.6,34850.3,540318.4
0,Cash loans,F,N,Y,0,113038.3,938299.9,32987.8,659685.7
0,Cash loans,F,N,Y,0,117533,1258277,58860.2,596417.1
1,Cash loans,F,N,N,0,47329.8,361617,27414.1,322550.6
0,Cash loans,F,N,Y,0,62448.8,1172073,51137.6,1481973
1,Cash loans,F,N,Y,1,65325.4,346799.2,14692.3,197616.1
0,Cash loans,F,N,Y,1,72387.3,246733.2,7408.3,138032.2
0,Cash loans,F,N,Y,1,210808.3,723159.8,20982.5,686802.2
0,Revolving loans,F,N,Y,0,142000.7,826087.8,23378.2,579107.6
0,Cash loans,F,N,Y,0,119317.5,851587.8,38099.6,891107.3
0,Cash loans,M,N,Y,1,225929,1038757.9,27414.6,820416.6
1,Cash loans,F,N,Y,0,134998.4,563780.3,39435.1,449177
1,Cash loans,F,N,N,0,103654.6,854628.7,31154.4,481993.7
0,Revolving loans,M,Y,Y,0,256211.3,148210.1,9658.2,138866.4
0,Revolving loans,F,N,Y,1,200615.8,282821.6,21655.2,314048.1
0,Cash loans,F,N,N,0,203479.3,1098123.6,45270,928256.1
0,Revolving loans,F,N,N,2,196823.3,269497.2,23557.8,269068.8
0,Cash loans,F,N,N,0,50101,317804.1,12557.2,245513.8
0,Cash loans,F,N,N,0,91432,534460.3,26271.8,469537.7
0,Revolving loans,F,N,Y,3,133155.9,276166.9,27292,228256.3
0,Cash loans,M,N,Y,1,355186.6,276763.2,15176.2,270024.2
0,Cash loans,F,N,N,0,65087.5,1139076.9,48085.5,683499.1
0,Revolving loans,M,N,Y,0,221958.9,276651.6,29151.6,301826.1
0,Cash loans,F,N,Y,0,215894.9,1722029,51524.3,1534814.2
0,Cash loans,M,Y,Y,2,159152.2,483424.1,30743.9,472258
0,Cash loans,F,N,Y,0,206430.2,261020.9,9952.4,161800.4
1,Cash loans,F,N,Y,2,161788.8,629234.3,32904.7,693949.8
0,Cash loans,M,N,N,3,312891,483202.5,26707.7,454862
0,Revolving loans,M,Y,Y,0,100679.8,46439.6,5608.5,202446.4
0,Cash loans,M,N,N,0,319124.7,761698.9,36514.1,917751
0,Revolving loans,F,N,Y,0,67262.2,142633.1,12837.9,136434
0,Cash loans,M,N,Y,1,843736.2,1017709.8,56246.2,1080398.3
0,Cash loans,F,N,Y,0,143936.2,754188.7,36575.9,914901
0,Cash loans,M,Y,Y,0,406348.8,1227238.3,51907.2,1888305.7
0,Cash loans,M,N,Y,1,162249.6,968325.8,34605,829748.2
0,Revolving loans,F,Y,Y,1,77055.9,1106744.5,15973.5,691588.3
0,Cash loans,F,N,N,0,224485.8,764919.1,35951.1,526648
0,Revolving loans,M,Y,Y,0,86100.1,211313.4,19181.5,365218.2
0,Cash loans,F,N,N,0,193436.5,548066.9,22645.4,437222.4
0,Cash loans,F,N,N,1,159747.4,392600.6,24115.9,437267.8
0,Cash loans,F,N,N,0,213906.2,207810.6,13960.2,199400.9
1,Cash loans,F,N,Y,1,215383,728138.9,31616.7,660376.5
0,Cash loans,F,N,N,0,101158.2,581582,24248.7,331266.8
0,Cash loans,F,N,Y,3,97977,609265.3,25322.6,662539
1,Cash loans,M,N,Y,0,108291.2,237017.2,16616,167430.3
0,Cash loans,M,Y,Y,0,97048.9,338421.3,10770.3,351469.9
0,Cash loans,M,N,Y,1,160722.8,188084.7,21023.7,216831.1
0,Cash loans,F,N,Y,1,173041.1,1294561.3,42788.4,837001.8
0,Cash loans,M,Y,Y,0,51487.4,54944.3,9228.2,303074.4
0,Cash loans,F,N,N,0,71623.4,273269.1,17664.4,217929.6
0,Cash loans,M,N,Y,1,278744.4,854190.1,45935,1322908.2
0,Revolving loans,F,N,Y,1,127257.2,194327.3,12184.9,379022.3
0,Cash loans,F,N,Y,1,71561.2,814076.8,24834.3,623739.6
0,Revolving loans,M,Y,Y,0,63124.9,193049.6,15629.9,309795.6
0,Cash loans,M,N,Y,1,126294,259223.2,15344.3,279070.7
1,Cash loans,F,N,Y,1,68627.5,220042.6,9466,124431.7
0,Cash loans,F,N,N,0,121599.2,370649.1,21249.2,262273.7
0,Revolving loans,M,Y,Y,0,76479.2,363519,18743.6,624549
0,Cash loans,F,N,Y,1,181315.2,729298.9,24305.8,865924.2
0,Revolving loans,F,N,Y,0,247309.5,338144.3,25644.1,326557.5
0,Revolving loans,F,N,N,0,149875.5,62654.5,5947.2,40997.4
0,Cash loans,F,N,N,0,169006.7,458870,14530.1,92742
0,Cash loans,F,N,Y,1,154545.6,139551.2,8609.7,112170.9
0,Cash loans,M,N,N,0,177210.4,1253792.6,44265.7,1364119.2
1,Cash loans,F,N,Y,1,153372.7,647999.8,20118.9,254452.6
1,Cash loans,F,N,Y,0,152015.1,90181,13144.5,92060.8
0,Cash loans,M,N,Y,0,337727,402979.9,26249.3,452595.7
0,Revolving loans,M,N,Y,1,79545.3,334938.1,10617.9,281209.4
0,Revolving loans,F,N,Y,1,65029.4,313205.5,12928.7,563264.7
0,Cash loans,M,N,N,1,453413.7,440363.4,33009.2,439669.6
0,Revolving loans,M,Y,Y,0,90180.5,142458.7,9909.5,350157.5
0,Cash loans,F,N,Y,0,202332.6,1043394.3,46298.6,797765.2
0,Cash loans,F,N,Y,0,217308.7,707314.6,27004.4,673908.6
0,Cash loans,M,N,Y,1,128695.4,894484.5,36317.8,844430.1
0,Cash loans,F,N,Y,1,100075,177460,11791.5,89981.8
0,Revolving loans,F,N,Y,1,65955.5,231504.8,8988.8,211629.2
0,Revolving loans,F,N,Y,3,339751.5,354612.8,15801.6,379478.8
0,Revolving loans,M,N,Y,3,434144,366147.4,12028,277608.4
0,Revolving loans,F,N,N,0,82623.9,1402969.2,25650.3,858698.5
0,Cash loans,F,N,Y,0,688159.9,1115961.2,44215.2,894171.1
0,Cash loans,M,N,N,0,217753.1,219231.2,14225,160198.9
0,Cash loans,M,N,N,2,174414.1,703354.4,37498.7,695386.9
0,Cash loans,F,N,Y,0,207307.8,322911.1,24225.2,163816.3
0,Revolving loans,M,Y,Y,3,46581.6,160476.8,4421.4,128604
0,Cash loans,F,N,Y,1,209688.6,530596.3,40000.3,871434.2
0,Cash loans,M,N,Y,0,133898.4,631554.5,42103.6,463390.9
0,Cash loans,F,N,Y,0,359158.3,733490.7,49007.1,829464.3
0,Cash loans,F,N,Y,1,209999,767163.3,59808.1,682691.6
0,Cash loans,F,N,N,0,67993.8,542224.9,29334.7,479642
0,Revolving loans,F,N,Y,0,86108.8,164853.3,5089.3,137964.3
0,Cash loans,F,N,N,0,119667.6,917539.4,26421.7,453863.4
0,Revolving loans,F,N,Y,0,142867.1,435163.8,21770,445996.6
0,Revolving loans,F,N,Y,0,56981,153402.5,5950.6,182460.2
0,Cash loans,M,N,Y,1,469848.5,1370251.4,62534.6,1730065.2
0,Cash loans,M,N,Y,3,312199.1,1002973.8,71303.5,699818.9
0,Cash loans,F,N,Y,0,233715.2,213581.5,18378.6,116178
1,Cash loans,F,N,Y,1,77960.4,186443.2,18264.3,241363
0,Cash loans,F,N,N,1,81523.1,825154.6,22881,681012.7
0,Cash loans,M,N,N,0,122200.3,807285.7,30113.8,693106.8
0,Revolving loans,F,N,Y,1,86189.1,758810.4,38483.1,1092924.3
0,Cash loans,F,N,Y,0,122769.2,772367.3,30190.6,806093.4
0,Cash loans,F,N,Y,0,99155.5,394142.9,30155,526184.7
0,Cash loans,F,N,Y,1,157216.7,487577.3,30205.2,461792.2
0,Cash loans,M,N,N,0,115046.5,513373.8,39449.4,464166.7
1,Cash loans,M,N,Y,3,315199.8,577389.4,36358.8,471126.6
0,Revolving loans,F,N,Y,1,337617.6,365297.2,25896.3,550478.7
0,Revolving loans,M,N,Y,1,204060.9,171396.7,12530.1,187690.4
0,Revolving loans,M,N,Y,0,46434.8,230670.6,3403.6,213988.4
0,Cash loans,M,N,Y,1,399403.7,451832.7,58152.1,449442.2
0,Cash loans,M,N,N,1,306937.8,966010.7,37658.8,1319290.5
0,Cash loans,M,N,N,1,322417.4,711843.7,42650,478482.5
0,Revolving loans,F,N,Y,0,159081.4,1103166.3,32510.2,562079.1
0,Revolving loans,M,N,Y,1,175946.6,276029,9843.7,171110.2
0,Cash loans,M,N,Y,0,233887.8,876374.7,48727.2,957333.9
0,Cash loans,M,N,N,2,290722.9,1399729.9,36178.8,1377520.8
0,Cash loans,F,N,Y,0,157435.9,153341.8,16242.6,121415.5
0,Revolving loans,F,N,N,0,158034.5,277393.4,17445.7,312778.2
0,Cash loans,F,N,Y,0,274752.4,1319058.5,33351.9,866334.5
0,Revolving loans,F,N,Y,1,128445.1,868971.5,27148.4,974285.5
0,Cash loans,M,N,Y,1,208902.2,748542.6,31545.5,1237626.9
0,Cash loans,F,N,Y,1,234476.2,1327908,28933.7,1546957.8
0,Revolving loans,F,N,Y,1,292477.8,311725.9,20878.7,306416.5
0,Revolving loans,M,Y,Y,0,99827.9,163112.2,4717.9,94556.1
0,Cash loans,F,N,N,0,88062.1,40537.9,12153.1,155121.3
0,Cash loans,M,N,N,0,227484.3,2193036.8,60837.8,1830753.9
0,Cash loans,F,N,Y,0,130216.6,459713.2,27215.7,429386.5
0,Revolving loans,F,N,Y,3,156396.6,137308.6,11554.4,150581
0,Cash loans,M,N,Y,1,157552.7,744795.2,26332.8,683594.7
0,Revolving loans,M,Y,Y,0,79081.8,140536.3,2497.2,194747.2
0,Revolving loans,M,Y,Y,0,68935.9,195409.8,14340.8,362937.3
0,Revolving loans,F,N,Y,0,183961.3,288221.7,9008.3,284936.8
0,Cash loans,M,N,N,1,219209.8,802093.7,58395.4,1244442.7
0,Cash loans,M,N,Y,2,155086.7,166247.3,17959.8,390541.3
0,Cash loans,F,N,Y,0,324931.5,425980.2,41036.2,452196.8
0,Cash loans,M,N,Y,1,153237.5,182750.2,6910.1,147100.4
0,Cash loans,M,N,N,0,264250.1,501966.7,43644.6,450438.2
0,Cash loans,F,N,Y,1,88472.6,916839.9,31180.4,863388.2
0,Cash loans,M,N,N,2,180962.9,1151855.1,44828.1,864279.2
0,Cash loans,F,N,Y,1,755163.3,757759.1,37387,916476
0,Revolving loans,F,N,Y,1,241271.3,280361.7,15217.3,144150
0,Revolving loans,M,N,Y,0,225632.5,205419.8,13399.5,140701.2
0,Cash loans,F,N,N,0,127403.7,544862.6,29835.2,457330.1
0,Cash loans,F,N,N,0,128826.2,453052.1,27405.1,371626.7
0,Cash loans,M,Y,Y,0,65299.1,216943.6,6309.6,245348.5
0,Cash loans,M,N,Y,1,177307.1,693622.5,39729.7,1245100.7
1,Cash loans,M,N,Y,0,120624.3,1038426.7,36601,865559.7
0,Cash loans,M,N,Y,0,296952.5,504065.3,30304.5,463492.5
0,Cash loans,F,N,Y,0,79931.4,569544.7,30982.1,619015.9
0,Cash loans,F,N,Y,0,231818.3,858851.8,27571.3,676801.7
0,Revolving loans,M,Y,Y,0,37357,106325.1,9695.3,154526
0,Cash loans,F,N,Y,1,115684.6,906903.7,30604.4,681844
0,Cash loans,F,N,Y,1,137659.4,455207.7,35316,448136.4
0,Revolving loans,M,Y,Y,0,129666.6,93857.5,8483.3,143265.9
0,Cash loans,F,N,Y,1,134742.9,393091.9,25808.6,237635.4
0,Cash loans,F,N,N,0,75710.7,234044.8,12701.1,222197.9
0,Cash loans,M,N,Y,0,131737.7,514222,36126.6,459840.9
0,Cash loans,F,N,Y,0,222371.6,420567.4,28148.9,192573.1
0,Cash loans,F,N,Y,0,110902.3,146561.3,12975.3,110164.3
0,Cash loans,F,N,Y,0,103900,594918,41219,451080.4
1,Cash loans,F,N,N,0,114147.7,231253.1,22104.5,341898.5
0,Cash loans,M,N,N,1,182018.3,1081044.7,44020.9,1309416.7
0,Revolving loans,M,Y,Y,0,233221.7,67661.7,10882.4,274658.5
0,Revolving loans,M,N,Y,3,260263,160264.5,14627,269835.1
0,Cash loans,M,N,N,0,202077.3,216677.7,28174.4,163577.9
0,Cash loans,M,Y,Y,0,95192.1,217843.5,5686.2,245503.6
0,Cash loans,F,N,N,0,201274.6,452557.5,19699.8,443658.5
0,Revolving loans,F,N,Y,0,179375.7,377584.1,16310.7,184537.8
0,Cash loans,M,N,N,0,116949.7,824774.7,46622.2,691342.7
0,Revolving loans,F,Y,Y,0,59587.9,148535.9,7085.9,151855.2
0,Cash loans,M,N,Y,1,279407.5,1032251.8,43185.9,1091570.5
0,Cash loans,F,N,N,0,107353.9,504468,28854.2,458713.2
0,Revolving loans,M,Y,Y,0,65492.9,185136,6355.7,242562.8
0,Cash loans,F,N,Y,0,134828.4,625093.2,32263,461705.4
0,Revolving loans,M,Y,Y,0,86785.6,160151.2,7881.1,276300.2
0,Revolving loans,M,Y,Y,2,80568.9,92452.5,11766.4,249011.6
0,Cash loans,F,N,Y,1,273422,172157.6,21929.4,236956.9
0,Revolving loans,M,Y,Y,0,96741,165774.7,6357.4,236219.2
0,Cash loans,F,N,Y,0,237249.4,1052094.3,43329.7,687033.3
0,Revolving loans,M,Y,Y,0,242656.6,108324.5,9523.9,208836
0,Cash loans,M,N,N,1,242690.8,205796.3,19958.4,439364
0,Revolving loans,F,N,Y,0,226896.5,1270008.2,30182.9,922237.9
0,Cash loans,F,N,Y,2,167800.4,238952.3,7380.6,143206.9
0,Cash loans,F,N,N,0,191246.7,659661.5,24732.6,484244.8
0,Cash loans,M,N,Y,1,283165.9,560416.9,37171.6,450335.3
0,Revolving loans,M,Y,Y,0,47268.3,72256,5707.7,173621.5
0,Cash loans,M,N,N,0,122388,645738.8,24500.7,668878.9
0,Cash loans,F,N,Y,2,673422.3,1025785.8,46112.4,1505252.3
0,Cash loans,F,N,N,1,101067.1,1429491.6,31787.9,943543.8
0,Revolving loans,F,N,Y,1,272285.4,226119.8,9133.7,380948.5
1,Cash loans,M,N,Y,1,451616.3,1068933.7,42187,825983.9
0,Cash loans,F,N,Y,1,64709,180972.7,8162,107084.1
0,Cash loans,M,N,N,0,153811.2,758576.4,27306.2,684103.5
0,Cash loans,F,N,Y,2,182086.5,608089,44345.3,665481.8
0,Cash loans,F,N,Y,1,237994.4,1011884.5,53102.1,932715.2
0,Cash loans,M,N,N,0,82452.3,509974.8,27407.3,460718.3
0,Cash loans,F,N,Y,0,94140.4,708755.3,21045.2,881910.2
0,Revolving loans,F,N,Y,0,181694.7,797278.6,23795.2,607845.2
0,Cash loans,F,N,Y,0,59923.5,212078.7,11393.3,175579.2
0,Cash loans,F,N,Y,1,186362.9,823518.5,42626.5,670075.1
0,Cash loans,F,N,N,0,127408.7,357285.5,32499.7,390450.7
0,Cash loans,M,N,N,0,180642.3,882765.9,40221.3,911096.6
0,Revolving loans,F,N,Y,0,57059.1,291313.6,15197.3,218993
0,Revolving loans,M,Y,Y,0,51275.4,175656.7,9757.1,242285
0,Cash loans,M,N,Y,2,235154,207647.8,16218.5,153479.1
0,Cash loans,M,Y,Y,0,77637.9,182872.4,16299.2,281572.6
0,Cash loans,M,N,Y,0,207350.5,1076744.7,68818.4,865150
0,Cash loans,F,N,N,0,181279.8,1188467.6,47754.7,838024.2
0,Cash loans,F,N,N,0,119487.6,406579.2,19053.9,311600.4
0,Cash loans,F,N,N,1,305662,218049,16538,300176.8
0,Cash loans,F,N,Y,2,220439.1,773356.9,39206.3,694418.7
0,Cash loans,F,N,N,2,234078,905712,30337.1,869074.3
0,Revolving loans,F,N,Y,0,179371.2,263361.9,21563.9,268974
0,Cash loans,F,N,N,0,84109.5,593643.1,28712,485042.8
0,Cash loans,F,N,N,0,92767.6,527216.9,24954.8,446172.6
0,Cash loans,M,N,N,1,228754.6,747553,45680.6,850042.7
